temp,time_ms,minutes,temp_corrigida,temp_suavizada
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.37,11501,0.19,47.707,47.707
38.53,12541,0.21,47.883,47.71873333333334
38.51,13581,0.23,47.861000000000004,47.729000000000006
38.51,13581,0.23,47.861000000000004,47.73926666666667
38.51,13581,0.23,47.861000000000004,47.74953333333334
38.51,13581,0.23,47.861000000000004,47.759800000000006
38.51,13581,0.23,47.861000000000004,47.77006666666667
38.51,13581,0.23,47.861000000000004,47.78033333333334
38.51,13581,0.23,47.861000000000004,47.790600000000005
38.51,13581,0.23,47.861000000000004,47.80086666666667
38.51,13581,0.23,47.861000000000004,47.81113333333334
38.51,13581,0.23,47.861000000000004,47.821400000000004
38.51,13581,0.23,47.861000000000004,47.83166666666667
38.51,13581,0.23,47.861000000000004,47.84193333333334
38.51,13581,0.23,47.861000000000004,47.8522
38.51,13581,0.23,47.861000000000004,47.86246666666667
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
38.51,13581,0.23,47.861000000000004,47.861000000000004
